0.0370741483 -0.0378578509
0.0390781563 -0.0394547739
0.0410821643 -0.0410471935
0.0430861723 -0.0426346932
0.0450901803 -0.0442168550
0.0470941884 -0.0457932597
0.0490981964 -0.0473634870
0.0511022044 -0.0489271160
0.0531062124 -0.0504837249
0.0551102204 -0.0520328918
0.0571142285 -0.0535741946
0.0591182365 -0.0551072112
0.0611222445 -0.0566315199
0.0631262525 -0.0581466998
0.0651302605 -0.0596523306
0.0671342686 -0.0611479930
0.0691382766 -0.0626332693
0.0711422846 -0.0641077431
0.0731462926 -0.0655710000
0.0751503006 -0.0670226277
0.0771543086 -0.0684622160
0.0791583166 -0.0698893575
0.0811623246 -0.0713036475
0.0831663326 -0.0727046844
0.0851703407 -0.0740920701
0.0871743487 -0.0754654097
0.0891783567 -0.0768243125
0.0911823647 -0.0781683918
0.0931863727 -0.0794972650
0.0951903808 -0.0808105543
0.0971943888 -0.0821078866
0.0991983968 -0.0833888938
0.1012024048 -0.0846532133
0.1032064128 -0.0859004877
0.1052104209 -0.0871303656
0.1072144289 -0.0883425014
0.1092184369 -0.0895365557
0.1112224449 -0.0907121955
0.1132264529 -0.0918690944
0.1152304610 -0.0930069328
0.1172344690 -0.0941253980
0.1192384769 -0.0952241847
0.1212424849 -0.0963029949
0.1232464930 -0.0973615380
0.1252505010 -0.0983995313
0.1272545090 -0.0994166998
0.1292585170 -0.1004127767
0.1312625250 -0.1013875035
0.1332665331 -0.1023406297
0.1352705411 -0.1032719136
0.1372745491 -0.1041811219
0.1392785571 -0.1050680301
0.1412825651 -0.1059324225
0.1432865732 -0.1067740925
0.1452905812 -0.1075928423
0.1472945892 -0.1083884834
0.1492985972 -0.1091608362
0.1513026052 -0.1099097308
0.1533066133 -0.1106350064
0.1553106213 -0.1113365114
0.1573146293 -0.1120141039
0.1593186372 -0.1126676514
0.1613226453 -0.1132970309
0.1633266533 -0.1139021287
0.1653306613 -0.1144828408
0.1673346693 -0.1150390728
0.1693386773 -0.1155707395
0.1713426854 -0.1160777655
0.1733466934 -0.1165600847
0.1753507014 -0.1170176404
0.1773547094 -0.1174503855
0.1793587174 -0.1178582820
0.1813627255 -0.1182413012
0.1833667335 -0.1185994240
0.1853707415 -0.1189326399
0.1873747495 -0.1192409479
0.1893787575 -0.1195243559
0.1913827656 -0.1197828806
0.1933867736 -0.1200165476
0.1953907816 -0.1202253912
0.1973947895 -0.1204094542
0.1993987976 -0.1205687881
0.2014028056 -0.1207034524
0.2034068136 -0.1208135153
0.2054108216 -0.1208990527
0.2074148296 -0.1209601487
0.2094188377 -0.1209968950
0.2114228457 -0.1210093913
0.2134268537 -0.1209977446
0.2154308617 -0.1209620694
0.2174348697 -0.1209024872
0.2194388778 -0.1208191268
0.2214428858 -0.1207121238
0.2234468938 -0.1205816206
0.2254509018 -0.1204277660
0.2274549098 -0.1202507154
0.2294589179 -0.1200506303
0.2314629259 -0.1198276783
0.2334669339 -0.1195820327
0.2354709419 -0.1193138728
0.2374749499 -0.1190233832
0.2394789579 -0.1187107539
0.2414829659 -0.1183761799
0.2434869739 -0.1180198614
0.2454909819 -0.1176420034
0.2474949900 -0.1172428152
0.2494989980 -0.1168225110
0.2515030060 -0.1163813088
0.2535070140 -0.1159194311
0.2555110220 -0.1154371038
0.2575150301 -0.1149345570
0.2595190381 -0.1144120241
0.2615230461 -0.1138697419
0.2635270541 -0.1133079505
0.2655310621 -0.1127268927
0.2675350702 -0.1121268146
0.2695390782 -0.1115079647
0.2715430862 -0.1108705941
0.2735470942 -0.1102149563
0.2755511022 -0.1095413068
0.2775551102 -0.1088499035
0.2795591182 -0.1081410058
0.2815631262 -0.1074148750
0.2835671342 -0.1066717740
0.2855711423 -0.1059119672
0.2875751503 -0.1051357201
0.2895791583 -0.1043432994
0.2915831663 -0.1035349728
0.2935871743 -0.1027110090
0.2955911824 -0.1018716772
0.2975951904 -0.1010172473
0.2995991984 -0.1001479898
0.3016032064 -0.0992641753
0.3036072144 -0.0983660750
0.3056112225 -0.0974539597
0.3076152305 -0.0965281006
0.3096192385 -0.0955887686
0.3116232465 -0.0946362345
0.3136272545 -0.0936707687
0.3156312626 -0.0926926412
0.3176352705 -0.0917021213
0.3196392785 -0.0906994780
0.3216432865 -0.0896849793
0.3236472946 -0.0886588925
0.3256513026 -0.0876214841
0.3276553106 -0.0865730196
0.3296593186 -0.0855137633
0.3316633266 -0.0844439784
0.3336673347 -0.0833639272
0.3356713427 -0.0822738704
0.3376753507 -0.0811740676
0.3396793587 -0.0800647767
0.3416833667 -0.0789462544
0.3436873748 -0.0778187559
0.3456913828 -0.0766825347
0.3476953908 -0.0755378427
0.3496993988 -0.0743849302
0.3517034068 -0.0732240457
0.3537074149 -0.0720554359
0.3557114228 -0.0708793459
0.3577154308 -0.0696960187
0.3597194389 -0.0685056955
0.3617234469 -0.0673086158
0.3637274549 -0.0661050167
0.3657314629 -0.0648951338
0.3677354709 -0.0636792004
0.3697394789 -0.0624574479
0.3717434870 -0.0612301054
0.3737474950 -0.0599974004
0.3757515030 -0.0587595578
0.3777555110 -0.0575168007
0.3797595190 -0.0562693499
0.3817635271 -0.0550174242
0.3837675351 -0.0537612401
0.3857715431 -0.0525010121
0.3877755511 -0.0512369524
0.3897795591 -0.0499692711
0.3917835672 -0.0486981760
0.3937875752 -0.0474238728
0.3957915831 -0.0461465651
0.3977955912 -0.0448664541
0.3997995992 -0.0435837389
0.4018036072 -0.0422986164
0.4038076152 -0.0410112815
0.4058116232 -0.0397219265
0.4078156313 -0.0384307420
0.4098196393 -0.0371379162
0.4118236473 -0.0358436350
0.4138276553 -0.0345480823
0.4158316633 -0.0332514400
0.4178356713 -0.0319538876
0.4198396794 -0.0306556026
0.4218436874 -0.0293567604
0.4238476954 -0.0280575343
0.4258517034 -0.0267580955
0.4278557114 -0.0254586130
0.4298597195 -0.0241592541
0.4318637275 -0.0228601838
0.4338677355 -0.0215615650
0.4358717435 -0.0202635588
0.4378757515 -0.0189663243
0.4398797595 -0.0176700184
0.4418837675 -0.0163747964
0.4438877755 -0.0150808114
0.4458917836 -0.0137882148
0.4478957916 -0.0124971559
0.4498997996 -0.0112077822
0.4519038076 -0.0099202395
0.4539078156 -0.0086346716
0.4559118237 -0.0073512206
0.4579158317 -0.0060700268
0.4599198397 -0.0047912286
0.4619238477 -0.0035149629
0.4639278557 -0.0022413647
0.4659318637 -0.0009705674
0.4679358718 0.0002972973
0.4699398798 0.0015620994
0.4719438878 0.0028237103
0.4739478958 0.0040820033
0.4759519038 0.0053368531
0.4779559118 0.0065881359
0.4799599198 0.0078357297
0.4819639278 0.0090795138
0.4839679359 0.0103193689
0.4859719439 0.0115551773
0.4879759519 0.0127868227
0.4899799599 0.0140141903
0.4919839679 0.0152371665
0.4939879760 0.0164556391
0.4959919840 0.0176694975
0.4979959920 0.0188786321
0.5000000000 0.0200829348
